timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth
1620561831.482,0.0,0.0,-0.06675615906715393,-0.03457647189497948,-0.8324980735778809,7.539342880249023,355.802734375,112.92599487304688,0.13158635669713803,6.2099292024425585,1.970930421624904,85.802734375,247.07400512695312,1.4975402220578689,4.312254885554682
1620561831.92,0.437999963760376,0.5,-0.02715725265443325,-0.03900356963276863,-0.7456892132759094,5.40944242477417,0.6498368382453918,96.612548828125,0.09441258100937494,0.0113417924281319,1.6862070757945704,90.64983683824539,263.387451171875,1.5821381192230284,4.596978231385016
1620561832.421,0.9389998912811279,1.0,-0.03873208537697792,-0.014341747388243675,-0.7153595089912415,4.278225421905518,357.9709167480469,91.3697738647461,0.07466911975477482,6.247771123635931,1.5947033907424835,87.9709167480469,268.6302261352539,1.5353821432512413,4.6884819164371025
1620561832.923,1.440999984741211,1.5,-0.009955939836800098,-0.045361459255218506,-0.7168051600456238,4.5298309326171875,2.7997426986694336,91.82073211669922,0.07906046433285532,0.04886472830045308,1.6025740970281035,92.79974269866943,268.1792678833008,1.6196610550953496,4.680611210151483
1620561833.423,1.940999984741211,2.0,-0.028512300923466682,-0.03985745087265968,-0.6536648869514465,5.462635040283203,1.3136426210403442,81.81877899169922,0.09534096728775497,0.022927388931682145,1.4280070833667176,91.31364262104034,278.1812210083008,1.5937237157265787,4.855178223812869
1620561833.925,2.442999839782715,2.5,-0.041376303881406784,0.022721558809280396,-0.665412962436676,1.8071579933166504,354.8985900878906,83.4615707397461,0.03154085708710923,6.194148907719403,1.4566792082947286,84.89859008789061,276.5384292602539,1.4817599273347133,4.826506098884858
1620561834.427,2.944999933242798,3.0,-0.05576399341225624,0.03061273880302906,-0.6877939701080322,2.22489595413208,353.05126953125,86.99693298339844,0.038831759913905535,6.16190708166625,1.518382919697156,83.05126953125001,273.00306701660156,1.4495181012815603,4.76480238748243
1620561834.915,3.432999849319458,3.5,-0.05063930153846741,0.023295752704143524,-0.6794253587722778,2.4454922676086426,354.0938720703125,85.63667297363281,0.04268189190183309,6.180103928762543,1.4946419038435357,84.0938720703125,274.3633270263672,1.4677149483778535,4.7885434033360506
1620561835.416,3.93399977684021,4.0,-0.0415288545191288,0.03326278179883957,-0.6739614605903625,0.9429131746292114,353.9730224609375,84.8458480834961,0.016456939457712,6.1779947051792,1.4808394057039276,83.9730224609375,275.1541519165039,1.4656057247945107,4.802345901475658
1620561835.917,4.434999942779541,4.5,-0.023369619622826576,0.019842570647597313,-0.697898805141449,0.3299286365509033,356.50189208984375,88.55978393554688,0.005758341004428971,6.222131806557302,1.5456598145300746,86.50189208984376,271.4402160644531,1.5097428261726122,4.737525492649512
1620561836.42,4.937999963760376,5.0,-0.02361278608441353,-0.020046111196279526,-0.699364185333252,3.541022300720215,359.74798583984375,88.79808044433594,0.06180249803411252,6.278786830323211,1.5498188732044513,89.74798583984375,271.20191955566406,1.5663978499385216,4.733366433975135
1620561836.921,5.438999891281128,5.5,-0.05971267446875572,-0.020469026640057564,-0.7285547852516174,6.4004740715026855,356.6127014160156,93.58512115478516,0.11170934623624883,6.224065794140917,1.6333684950287988,86.61270141601561,266.41487884521484,1.5116768137562273,4.649816812150787
1620561837.422,5.93999981880188,6.0,0.06249496713280678,-0.11922292411327362,-0.7045323252677917,4.798347473144531,14.726533889770508,91.25364685058594,0.08374696206112225,0.25702650378302305,1.5926765919948787,104.72653388977051,268.74635314941406,1.8278228305779196,4.690508715184707
1620561837.923,6.440999984741211,6.5,0.0637131929397583,-0.07059048861265182,-0.6718482375144958,0.07293478399515152,10.912928581237793,84.9007568359375,0.001272952119946258,0.19046653477759298,1.4817977442221926,100.9129285812378,275.0992431640625,1.7612628615724895,4.801387562957394
1620561838.424,6.941999912261963,7.0,0.03711274266242981,-0.0810142308473587,-0.6641486287117004,3.054579734802246,9.762572288513184,83.90225982666016,0.053312473636994415,0.17038902989851284,1.4643706838389865,99.76257228851318,276.09774017333984,1.7411853566934095,4.8188146233406
1620561838.926,7.444000005722046,7.5,0.11799746006727219,-0.17021718621253967,-0.6027048826217651,1.4612065553665161,23.864784240722656,76.36726379394531,0.025502865442870525,0.41651906027866537,1.3328601939434022,113.86478424072266,283.6327362060547,1.9873153870735618,4.950325113236184
1620561839.413,7.930999994277954,8.0,0.16179576516151428,-0.25784221291542053,-0.5564079880714417,2.5827481746673584,35.3624382019043,72.30636596679688,0.04507745939781901,0.6171909781562533,1.2619841562725784,125.3624382019043,287.69363403320307,2.18798730495115,5.021201150907007
1620561839.915,8.432999849319458,8.5,0.1595308631658554,-0.30917567014694214,-0.5364806652069092,6.504846572875977,40.28553771972656,72.19970703125,0.11353099003375507,0.703115274145597,1.260122606670613,130.28553771972656,287.80029296875,2.273911600940494,5.023062700508973
1620561840.416,8.93399977684021,9.0,0.15220776200294495,-0.3922140896320343,-0.33094435930252075,0.21904544532299042,49.75881576538086,42.89213180541992,0.003823064232383397,0.8684551669991583,0.7486089232039574,139.75881576538086,317.1078681945801,2.439251493794055,5.534576383975629
1620561840.917,9.434999942779541,9.5,-0.0647958442568779,0.3656289279460907,0.09212472289800644,355.86444091796875,43.43751525878906,9.74044132232666,6.2110061847873865,0.7581276601511459,0.17000277167191047,133.43751525878906,350.25955867767334,2.3289239869460423,6.113182535507676
