timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth,subtitle
1621954361.205,0.0,0.0,0.028605030849575996,-0.08076875656843185,0.07551028579473495,2.5939085483551025,350.51434326171875,8.47787094116211,0.04527224466442308,6.117629365382593,0.14796676148242927,80.51434326171876,351.5221290588379,1.405240384997903,6.135218545697157,
1621954361.619,0.4140000343322754,0.5,-0.0059410929679870605,-0.052999723702669144,0.07143164426088333,358.8818664550781,353.98846435546875,8.262850761413574,6.263670195343704,6.178264217081517,0.1442139513875873,83.98846435546876,351.7371492385864,1.465875236696827,6.138971355791999,
1621954362.12,0.9149999618530273,1.0,-0.0010349638760089874,-0.12330108880996704,-0.09394806623458862,1.2480112314224243,345.8881530761719,348.9808044433594,0.02178190509019022,6.0368871148213525,6.090864063795078,75.8881530761719,11.019195556640604,1.3244981344366629,0.19232124338450785,
1621954362.621,1.4160001277923584,1.5,-0.010174540802836418,-0.09489381313323975,-0.2623509168624878,1.7648526430130005,349.1883850097656,329.2708740234375,0.030802489433100957,6.094487028142022,5.746860882628453,79.18838500976564,30.729125976562493,1.3820980477573324,0.5363244245511334,
1621954363.123,1.9179999828338623,2.0,0.00668977340683341,0.026370752602815628,-0.2620479166507721,359.94757080078125,3.1175289154052734,329.60382080078125,6.282270245029035,0.05441114409994979,5.752671900127006,93.11752891540527,30.39617919921872,1.6252074708948463,0.5305134070525801,
1621954363.633,2.427999973297119,2.5,0.012236036360263824,0.029985925182700157,-0.28016358613967896,0.3833463490009308,3.6920323371887207,327.4548645019531,0.0066906559655655175,0.06443812037404466,5.715165537230984,93.69203233718872,32.54513549804686,1.6352344471689413,0.5680197699486023,
1621954364.136,2.930999994277954,3.0,0.023556668311357498,0.010630856268107891,-0.2900332808494568,2.230957269668579,1.9487088918685913,326.30645751953125,0.03893754982701973,0.034011386325997074,5.6951220542348295,91.94870889186859,33.693542480468736,1.6048077131208935,0.5880632529447567,
1621954364.639,3.434000015258789,3.5,0.023406414315104485,0.0111012514680624,-0.2840517461299896,2.211282968521118,1.981537103652954,327.0224914550781,0.038594168493967636,0.034584346709176206,5.707619203966135,91.98153710365295,32.97750854492189,1.6053806735040728,0.5755661032134514,
1621954365.126,3.9210000038146973,4.0,0.02034926414489746,0.009244618937373161,-0.2810854911804199,1.940660834312439,1.6720572710037231,327.36993408203125,0.03387092122325221,0.02918290466092608,5.713683221768246,91.67205727100372,32.63006591796872,1.5999792314558225,0.5695020854113402,
1621954365.627,4.422000169754028,4.5,0.017592068761587143,0.00773133197799325,-0.2755027115345001,1.6941779851913452,1.4070175886154175,328.0307922363281,0.029568983956392708,0.02455708955481012,5.725217372449379,91.40701758861542,31.969207763671882,1.5953534163497067,0.5579679347302076,
1621954366.129,4.924000024795532,5.0,0.015977678820490837,0.009167439304292202,-0.293555349111557,1.4422073364257812,1.5417001247406006,325.87158203125,0.02517126651704743,0.02690774325513077,5.687532045128104,91.5417001247406,34.12841796874997,1.5977040700500273,0.5956532620514823,
1621954366.627,5.422000169754028,5.5,0.034039173275232315,0.03125125914812088,0.046220481395721436,4.068336486816406,3.3951730728149414,5.424659729003906,0.07100586677396517,0.05925694879567391,0.09467817307146151,93.39517307281494,354.5753402709961,1.6300532755905706,6.188507134108125,<Scene>
1621954367.131,5.926000118255615,6.0,0.035078734159469604,0.01369374617934227,0.11038339138031006,4.169975280761719,1.1148380041122437,12.724455833435059,0.07277979837606695,0.019457593798120735,0.22208364981804093,91.11483800411224,347.27554416656494,1.5902539205930173,6.0611016573615455,<Scene>
1621954367.632,6.427000045776367,6.5,0.025793304666876793,-0.03607448190450668,0.1736145317554474,2.197733163833618,355.4150390625,19.927989959716797,0.038357679789168604,6.203162642744886,0.34780903810143027,85.41503906250001,340.0720100402832,1.490773662360196,5.935376269078156,<Scene>
1621954368.134,6.92900013923645,7.0,-0.0035010112915188074,0.04764160141348839,0.3519708812236786,1.5532081127166748,5.25188684463501,41.3363151550293,0.027108595535593184,0.09166271738105682,0.7214548000972915,95.25188684463501,318.6636848449707,1.6624590441759535,5.561730507082295,<Scene>
1621954368.635,7.430000066757202,7.5,0.05544573441147804,0.0406329408288002,0.35079774260520935,7.5945820808410645,2.1201846599578857,41.31477355957031,0.13255046262363873,0.03700420306654149,0.7210788283303996,92.12018465995789,318.6852264404297,1.607800529861438,5.562106478849187,<Scene>
1621954369.136,7.930999994277954,8.0,0.05041969195008278,0.035589635372161865,0.3726092278957367,6.888686656951904,1.6236138343811035,43.938865661621094,0.12023026330201186,0.028337407190880168,0.7668778753867648,91.6236138343811,316.0611343383789,1.5991337339857767,5.516307431792821,<Scene>
1621954369.638,8.433000087738037,8.5,-0.005773363634943962,0.029503261670470238,0.49336376786231995,1.0947093963623047,3.267132043838501,59.184444427490234,0.019106283319041854,0.05702221126239356,1.032963421223315,93.2671320438385,300.81555557250977,1.62781853805729,5.250221885956272,<Scene>
1621954370.12,8.914999961853027,9.0,-0.0016066973330453038,-0.008544176816940308,0.6175978779792786,359.2504577636719,359.34368896484375,76.28955078125,6.270103327272899,6.271730518698938,1.3315038460002249,89.34368896484378,283.71044921875,1.5593415383142482,4.951681461179361,<Info>
1621954370.626,9.421000003814697,9.5,-0.009910580702126026,0.03138064965605736,0.6733772158622742,1.5856995582580566,3.422621965408325,84.7604751586914,0.027675678239022727,0.059736022347454745,1.4793493670740283,93.42262196540833,275.2395248413086,1.6305323491423513,4.803835940105558,<Info>
1621954371.127,9.922000169754028,10.0,-0.018642868846654892,0.031462281942367554,0.7161853909492493,1.0959621667861938,4.04608678817749,91.59831237792969,0.019128148287710322,0.07061753627513959,1.5986921402651495,94.04608678817749,268.4016876220703,1.6414138630700361,4.684493166914437,<Info>
1621954371.629,10.424000024795532,10.5,-0.012057161889970303,0.03695734962821007,0.7515625357627869,2.278719425201416,3.8300609588623047,97.62683868408203,0.039771156698917356,0.06684717428423831,1.7039097733505997,93.8300609588623,262.37316131591797,1.6376435010791348,4.579275533828986,<Info>
1621954372.13,10.925000190734863,11.0,-0.010452904738485813,0.037709277123212814,0.7715293765068054,2.579467296600342,3.6705517768859863,101.1720962524414,0.0450201972731931,0.06406321387158875,1.7657861907497188,93.67055177688599,258.8279037475586,1.6348595406664854,4.517399116429868,<Info>
1621954372.632,11.427000045776367,11.5,-0.0061647891998291016,0.03523833304643631,0.733724057674408,2.4882781505584717,3.259899616241455,94.54911804199219,0.04342864643268051,0.05689598158791301,1.6501934146895378,93.25989961624146,265.4508819580078,1.6276923083828096,4.632991892490049,<Info>
