timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth
1620614031.083,0.0,0.0,0.03216395154595375,-0.23570427298545837,0.24195510149002075,356.5445556640625,332.677001953125,29.689401626586914,6.222876426398088,5.806309029745638,0.5181778113309017,62.67700195312501,330.3105983734131,1.093920049360948,5.7650074958486845
1620614031.573,0.49000000953674316,0.5,0.03353356570005417,-0.2140415608882904,0.22301991283893585,357.9945983886719,335.0503234863281,26.854881286621094,6.248184446237111,5.847731304708512,0.46870609868374913,65.05032348632814,333.1451187133789,1.1353423243238225,5.814479208495837
1620614032.074,0.9909999370574951,1.0,0.0167984776198864,-0.23424123227596283,0.23815469443798065,354.86767578125,333.2882385253906,29.5837459564209,6.193609351282553,5.816977120440277,0.5163337720131036,63.288238525390625,330.4162540435791,1.1045881400555873,5.766851535166483
1620614032.576,1.4930000305175781,1.5,0.017149271443486214,-0.21196989715099335,0.23113374412059784,355.88580322265625,335.7691650390625,28.248899459838867,6.211379027339998,5.860277456603876,0.4930363056390359,65.76916503906251,331.75110054016113,1.1478884762191859,5.79014900154055
1620614033.078,1.9950001239776611,2.0,0.0012837119866162539,-0.2024868279695511,0.1991397887468338,355.1319274902344,337.11956787109375,24.45183753967285,6.198221413658352,5.883846432251077,0.42676507323004087,67.11956787109376,335.54816246032715,1.1714574518663872,5.856420233949545
1620614033.579,2.496000051498413,2.5,-0.013145985081791878,-0.1953173279762268,0.1812020093202591,354.05682373046875,338.1784973144531,22.442893981933594,6.1794573132498725,5.902328237584008,0.391702393660762,68.17849731445311,337.5571060180664,1.1899392571993186,5.891482913518824
1620614034.08,2.996999979019165,3.0,-0.012817909009754658,-0.19147469103336334,0.18281766772270203,354.16119384765625,338.61907958984375,22.574695587158203,6.181278915435486,5.910017848915503,0.3940027656313452,68.61907958984374,337.4253044128418,1.1976288685308134,5.889182541548241
1620614034.582,3.499000072479248,3.5,-0.0028928311076015234,-0.17523598670959473,0.11934390664100647,357.10394287109375,340.0126647949219,14.43547534942627,6.232639574954319,5.934340499151197,0.2519465739379673,70.0126647949219,345.56452465057373,1.2219515187665078,6.031238733241619
1620614035.083,4.0,4.0,-0.039768438786268234,-0.06536083668470383,-0.12499898672103882,356.3907775878906,351.99542236328125,345.8487854003906,6.220192492651506,6.143479072187338,6.036200019260112,81.99542236328128,14.151214599609366,1.4310900918026483,0.2469852879194745
1620614035.585,4.502000093460083,4.5,-0.08423105627298355,-0.09004990011453629,-0.35207685828208923,354.5274353027344,346.9141540527344,319.06768798828125,6.187671034683895,6.054794209991045,5.568781692121471,76.9141540527344,40.93231201171872,1.3424052296063556,0.7144036150581154
1620614036.086,5.003000020980835,5.0,-0.11039567738771439,-0.03831098973751068,-0.4531553387641907,350.635986328125,350.3420104980469,306.498046875,6.119752437403604,6.114621591247457,5.349400068900667,80.34201049804688,53.501953125000014,1.4022326108627672,0.9337852382789196
1620614036.575,5.492000102996826,5.5,-0.10400678217411041,-0.06972815841436386,-0.5325637459754944,354.1143798828125,346.84912109375,295.7484436035156,6.18046185761305,6.053659170734453,5.161784098530111,76.84912109374999,64.25155639648435,1.3412701903497632,1.1214012086494751
1620614037.077,5.99399995803833,6.0,-0.10206553339958191,-0.14841964840888977,-0.5606142282485962,0.08723270148038864,339.245849609375,290.492431640625,0.0015224978562421135,5.920957049409113,5.070049384253459,69.245849609375,69.507568359375,1.2085680690244232,1.213135922926127
1620614037.577,6.49399995803833,6.5,-0.10306484997272491,-0.10882444679737091,-0.6566264033317566,359.4330139160156,342.7686767578125,276.8548889160156,6.27328953320107,5.98244198212799,4.832029361827628,72.7686767578125,83.14511108398435,1.2700530017433005,1.4511559453519585
1620614038.078,6.995000123977661,7.0,-0.11304433643817902,-0.08722632378339767,-0.7459975481033325,358.9894104003906,343.61224365234375,262.31817626953125,6.265547191279992,5.997165001898384,4.578315863730177,73.61224365234376,97.68182373046872,1.2847760215136947,1.7048694434494092
