timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth
1620791341.257,0.0,0.0,-0.011552408337593079,-0.13102880120277405,-0.16547326743602753,1.2331410646438599,344.932373046875,340.618896484375,0.021522371719583593,6.020205606385314,5.944921238162082,74.93237304687503,19.381103515624986,1.3078166260006245,0.3382640690175043
1620791341.76,0.503000020980835,0.5,-0.0072587295435369015,-0.05739350989460945,-0.14869654178619385,0.157872274518013,353.36895751953125,342.8591613769531,0.002755390987951671,6.167451783055795,5.984021236654407,83.36895751953126,17.140838623046854,1.4550628026711054,0.2991640705251788
1620791342.262,1.005000114440918,1.0,-0.0068054236471652985,-0.0336882583796978,-0.1307108849287033,359.73126220703125,356.07000732421875,344.97894287109375,6.278494947867739,6.214593995407942,6.021018403150006,86.07000732421876,15.021057128906266,1.502205015023252,0.26216690402958065
1620791342.762,1.505000114440918,1.5,-0.00829089991748333,0.0216367207467556,-0.12237125635147095,358.7527770996094,2.3444743156433105,345.9127502441406,6.261417161061496,0.04091879603641657,6.037316416389073,92.34447431564331,14.087249755859355,1.6117151228313131,0.2458688907905131
1620791343.264,2.006999969482422,2.0,0.003199840197339654,0.06269022077322006,-0.11041747778654099,359.56707763671875,7.1848931312561035,347.2688903808594,6.275629386534813,0.12540004154434412,6.060985526893261,97.1848931312561,12.731109619140621,1.6961963683392407,0.22219978028632514
1620791343.765,2.508000135421753,2.5,-4.936214827466756e-05,0.06902509927749634,-0.11242061108350754,359.0966491699219,7.864603519439697,346.9971618652344,6.267418860894099,0.13726322577815658,6.056242969624048,97.8646035194397,13.002838134765629,1.708059552573053,0.2269423375555384
1620791344.267,3.009999990463257,3.0,0.0009280297672376037,0.07081346213817596,-0.12256097048521042,359.101806640625,8.07263469696045,345.8211364746094,6.267508875738944,0.1408940547726945,6.035717454470589,98.07263469696045,14.178863525390629,1.711690381567591,0.24746785270899707
1620791344.768,3.510999917984009,3.5,-0.004251125734299421,0.06006660684943199,-0.23596900701522827,357.8889465332031,6.575369834899902,332.5306396484375,6.24634047349834,0.11476185315531924,5.803754525628034,96.5753698348999,27.469360351562468,1.6855581799502157,0.47943078155155217
1620791345.256,3.999000072479248,4.0,0.002278010593727231,0.06617390364408493,-0.24457353353500366,358.3841857910156,7.420085430145264,331.51837158203125,6.254984029132301,0.12950492153529455,5.786087114956448,97.42008543014526,28.481628417968736,1.7003012483301911,0.4970981922231381
1620791345.76,4.503000020980835,4.5,0.0023671851959079504,0.03629237785935402,-0.220567524433136,359.34539794921875,4.1169281005859375,334.4745788574219,6.271760346103147,0.0718539504231009,5.837682665283425,94.11692810058594,25.525421142578136,1.6426502772179974,0.4455026418961614
1620791346.257,5.0,5.0,0.009093870408833027,-0.038109492510557175,-0.16478416323661804,1.7514737844467163,355.86419677734375,340.95263671875,0.03056898430096065,6.2110019237296425,5.950746104098303,85.86419677734375,19.047363281250004,1.4986129433449529,0.3324392030812833
1620791346.759,5.502000093460083,5.5,0.005503315012902021,-0.02869916521012783,-0.14776669442653656,1.111154556274414,356.8404235839844,342.96697998046875,0.019393305505525142,6.228040295751752,5.985903026280657,86.8404235839844,17.033020019531243,1.5156513153670623,0.29728228089892905
1620791347.261,6.003999948501587,6.0,0.00483108963817358,-0.05525900423526764,-0.12780258059501648,1.3656229972839355,353.7881164550781,345.2178649902344,0.023834617643558254,6.174767486570243,6.025188380784852,83.78811645507815,14.782135009765643,1.4623785061855532,0.2579969263947346
1620791347.763,6.50600004196167,6.5,0.005518065299838781,-0.04930954799056053,-0.11638729274272919,1.2910228967666626,354.4599304199219,346.5536804199219,0.022532600267213116,6.1864928522176434,6.048502758231842,84.45993041992189,13.446319580078114,1.4741038718329538,0.23468254894774443
1620791348.264,7.006999969482422,7.0,0.040218137204647064,-0.06857995688915253,0.11006461083889008,3.743069648742676,351.6776123046875,12.405954360961914,0.06532888950202732,6.1379322402689205,0.21652475045093447,81.6776123046875,347.5940456390381,1.4255432598842308,6.066660556728651
1620791348.765,7.508000135421753,7.5,0.014792798087000847,-0.07344739139080048,0.30730733275413513,359.0106506347656,351.46319580078125,35.97222137451172,6.26591790330373,6.134189966305141,0.6278337022415097,81.46319580078124,324.0277786254883,1.4218009859204512,5.655351604938076
1620791349.267,8.009999990463257,8.0,0.02352895587682724,-0.06815638393163681,0.1674797385931015,1.3568341732025146,351.8416748046875,19.236671447753906,0.023681223725958895,6.140795671072974,0.33574325388769,81.84167480468751,340.7633285522461,1.4284066906882842,5.947442053291896
