timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth
1623389865.444,0.0,0.0,0.026724636554718018,-0.022460313513875008,-0.8184027671813965,3.866485595703125,1.030078649520874,250.08473205566406,0.06748290412595385,0.017978263988635963,4.364801983339145,91.03007864952087,109.91526794433591,1.5887745907835324,1.918383323840441
1623389865.947,0.503000020980835,0.5,0.02804418094456196,0.009287411347031593,-0.8162199258804321,0.9871723651885986,3.2388124465942383,250.54086303710938,0.0172294080572409,0.056527941047642465,4.372762970785718,93.23881244659424,109.45913696289064,1.627324267842539,1.910422336393868
1623389866.449,1.0049998760223389,1.0,-0.08712304383516312,-0.01922961324453354,-0.672441303730011,354.0728454589844,351.6379089355469,275.50457763671875,6.17973694516433,6.137239285753282,4.808461984077081,81.63790893554686,84.49542236328122,1.424850305368592,1.4747233231025056
1623389866.95,1.50600004196167,1.5,-0.10332534462213516,-0.06797455996274948,-0.6809625029563904,356.6594543457031,346.1813659667969,273.7398681640625,6.2248817866989175,6.042004645172049,4.7776619934380955,76.18136596679689,86.26013183593751,1.329615664787359,1.5055233137414907
1623389867.451,2.006999969482422,2.0,-0.12288761883974075,-0.05784648284316063,-0.7409958243370056,355.493896484375,345.03662109375,263.7698974609375,6.204538964396239,6.022025078042056,4.60365317834119,75.03662109374999,96.23010253906251,1.309636097657366,1.679532128838396
1623389867.939,2.494999885559082,2.5,-0.12072983384132385,-0.09646280854940414,-0.8591532707214355,2.883431911468506,342.4483642578125,238.73052978515625,0.05032538061219907,5.976851474367696,4.166633769781368,72.44836425781253,121.26947021484375,1.2644624939830065,2.1165515373982187
1623389868.441,2.996999979019165,3.0,-0.1395561844110489,-0.06724835187196732,-0.9087347388267517,0.8454655408859253,342.1958312988281,226.0624542236328,0.014756157400614133,5.972443942763615,3.945534141341354,72.19583129882814,133.9375457763672,1.2600549623789252,2.337651165838232
1623389868.942,3.497999906539917,3.5,-0.09821698069572449,-0.027277598157525063,-0.9528195858001709,359.75537109375,348.3013610839844,213.43057250976562,6.278915727319971,6.079005540093173,3.7250662147119074,78.30136108398438,146.56942749023438,1.3666165597084836,2.558119092467679
1623389869.444,4.0,4.0,-0.09073320031166077,-0.016174761578440666,-0.9789919853210449,359.92218017578125,349.4241027832031,201.0564422607422,6.281827095023646,6.098601079393976,3.5090968997958227,79.42410278320312,158.9435577392578,1.3862120990092865,2.7740884073837635
1623389869.945,4.500999927520752,4.5,-0.09556979686021805,-0.008037407882511616,-0.9842134714126587,359.26397705078125,349.01727294921875,197.2592010498047,6.27033928334548,6.091500559295607,3.442822538172547,79.01727294921875,162.74079895019528,1.3791115789109174,2.840362769007039
1623389870.447,5.003000020980835,5.0,-0.08775445818901062,-0.013449806720018387,-0.9639594554901123,358.9471740722656,349.8672180175781,209.26071166992188,6.264810028290258,6.106334899199567,3.6522884137066582,79.86721801757815,150.73928833007812,1.393945918814877,2.630896893472928
1623389870.948,5.503999948501587,5.5,-0.05103122442960739,-0.01789652742445469,-0.8836116194725037,359.0871276855469,353.86737060546875,235.56887817382812,6.267252679642079,6.17615073244043,4.111452539362708,83.86737060546876,124.43112182617185,1.4637617520557402,2.171732767816878
1623389871.45,6.00600004196167,6.0,0.045396823436021805,0.01583499275147915,-0.7266515493392944,2.2558252811431885,5.030123233795166,266.745849609375,0.039371578505675395,0.08779221221079016,4.655593341713224,95.03012323379517,93.25415039062501,1.6585885390056867,1.6275919654663626
1623389871.951,6.506999969482422,6.5,0.054870761930942535,0.022019818425178528,-0.6022927165031433,3.505953788757324,5.805726051330566,285.9576721191406,0.06119043703658506,0.1013290350645277,4.990902899817394,95.80572605133057,74.04232788085939,1.6721253618594243,1.2922824073621921
1623389872.439,6.994999885559082,7.0,0.058811724185943604,0.04234684258699417,-0.5857019424438477,2.6240999698638916,7.889545440673828,288.25732421875,0.045799184375608884,0.13769854442546525,5.031039400605978,97.88954544067383,71.74267578125001,1.7084948712203618,1.2521459065736078
