timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth,subtitle
1621477012.652,0.0,0.0,-0.020640123635530472,-0.08355098217725754,-0.17489898204803467,359.34503173828125,350.1472473144531,339.8350830078125,6.27175395451653,6.11122233243208,5.931241112274563,80.14724731445312,20.164916992187486,1.3988333520473901,0.35194419490502327,
1621477013.086,0.43400001525878906,0.5,-0.02771962434053421,-0.07562688738107681,-0.22114218771457672,358.81402587890625,350.83575439453125,334.4580993652344,6.262486153923055,6.123239047902735,5.837395043885697,80.83575439453124,25.541900634765607,1.4108500675180453,0.4457902632938895,
1621477013.587,0.934999942779541,1.0,-0.025670118629932404,-0.07042989134788513,-0.22621136903762817,358.9572448730469,351.46490478515625,333.8544921875,6.264985796922203,6.1342197937093506,5.826860111245561,81.46490478515628,26.145507812499993,1.4218308133246609,0.4563251959340251,
1621477014.089,1.437000036239624,1.5,-0.02612505666911602,-0.06929843127727509,-0.2256585657596588,358.8716735839844,351.58038330078125,333.9267578125,6.2634922961828865,6.136235274022322,5.828121384337822,81.58038330078126,26.07324218750001,1.4238462936376326,0.4550639228417639,
1621477014.59,1.937999963760376,2.0,-0.026666874065995216,-0.06869059801101685,-0.22750002145767212,358.81085205078125,351.6321105957031,333.7141418457031,6.262430760172381,6.137138085631859,5.8244105356749065,81.63211059570314,26.28585815429685,1.4247491052471695,0.4587747715046797,
1621477015.092,2.440000057220459,2.5,-0.026826070621609688,-0.06528778374195099,-0.23453781008720398,358.7621154785156,351.9994812011719,332.888671875,6.26158014652021,6.143549912272333,5.810003366809796,81.99948120117186,27.111328124999975,1.4311609318876437,0.47318194036979033,
1621477015.592,2.940000057220459,3.0,-0.024256646633148193,-0.05397636443376541,-0.24198821187019348,358.7965393066406,353.322021484375,332.01220703125,6.2621809556621315,6.166632594704486,5.79470616950838,83.322021484375,27.987792968749996,1.4542436143197968,0.4884791376712059,
1621477016.094,3.442000150680542,3.5,-0.0187908373773098,0.00059972342569381,-0.27230849862098694,357.90924072265625,359.4797668457031,328.400390625,6.2466946739233205,6.2741055257590705,5.731668081241769,89.47976684570315,31.599609374999993,1.5617165453743809,0.5515172259378174,
1621477016.575,3.9230000972747803,4.0,-0.018531199544668198,0.017878001555800438,-0.3125925362110138,357.34161376953125,1.2815992832183838,323.52667236328125,6.236787714668226,0.022368127183360106,5.646605650760202,91.28159928321838,36.47332763671872,1.5931644539782566,0.636579656419384,<Scene>
1621477017.082,4.430000066757202,4.5,-0.0199697595089674,0.004830946680158377,-0.3080306053161621,357.6522216796875,359.8216552734375,324.1146545410156,6.242208845383191,6.2800726044975015,5.656867875704713,89.82165527343749,35.88534545898437,1.5676836241128118,0.626317431474873,<Scene>
1621477017.583,4.930999994277954,5.0,-0.03403986990451813,-0.07373370975255966,-0.3889518082141876,359.702880859375,350.688232421875,314.085205078125,6.277999599904984,6.120664303760847,5.481820960414895,80.68823242187503,45.91479492187499,1.4082753233761576,0.8013643467646911,<Scene>
1621477018.084,5.432000160217285,5.5,-0.04768628999590874,-0.11815237253904343,-0.4755403697490692,1.7380295991897583,345.4610900878906,302.47955322265625,0.030334339002978654,6.029433459562439,5.279264123696776,75.46109008789065,57.520446777343764,1.3170444791777491,1.0039211834828103,<Scene>
1621477018.586,5.934000015258789,6.0,-0.06467045098543167,-0.08845049887895584,-0.5852757692337036,359.9779052734375,347.41888427734375,287.85565185546875,6.282799681453743,6.063603414244809,5.024028895352454,77.41888427734374,72.14434814453126,1.351214433860119,1.2591564118271323,<Scene>
1621477019.088,6.436000108718872,6.5,-0.04876687377691269,-0.059304673224687576,-0.6108306050300598,359.7443542480469,351.1966247558594,284.4585266113281,6.278723447089267,6.129537423880773,4.964737874739584,81.1966247558594,75.54147338867186,1.4171484434960835,1.318447432440002,<Scene>
1621477019.589,6.937000036239624,7.0,-0.03628060594201088,-0.05325863137841225,-0.6217136979103088,0.5536323189735413,352.63104248046875,282.8919982910156,0.009662706811539768,6.154572736024171,4.937396797724395,82.63104248046874,77.10800170898436,1.4421837556394816,1.3457885094551916,<Scene>
1621477020.091,7.439000129699707,7.5,-0.018459048122167587,0.005105782300233841,-0.5825183987617493,357.9397277832031,359.24322509765625,288.7427978515625,6.2472267735091185,6.269977093437229,5.039512513930175,89.24322509765626,71.25720214843749,1.5575881130525397,1.2436727932494112,<Scene>
1621477020.579,7.927000045776367,8.0,0.012387361377477646,0.023427896201610565,-0.21248897910118103,0.8171969056129456,2.925262451171875,335.4756164550781,0.01426277664005523,0.05105546125790907,5.855154067298781,92.92526245117188,24.524383544921843,1.6218517880528056,0.4280312398808048,<Scene>
1621477021.081,8.42900013923645,8.5,0.015196485444903374,-0.03892945870757103,0.26900774240493774,0.4772341251373291,355.2335510253906,31.218582153320312,0.008329306786521029,6.199995078944345,0.5448670463797807,85.23355102539061,328.7814178466797,1.487606098559655,5.738318260799805,<Scene>
1621477021.588,8.936000108718872,9.0,0.0007421658956445754,-0.06369022279977798,0.12253586202859879,359.183349609375,352.74176025390625,14.157537460327148,6.268932069025483,6.156505125711133,0.24709564265714482,82.74176025390625,345.84246253967285,1.4441161453264435,6.036089664522441,<Info>
