timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth,subtitle
1620560293.624,0.0,0.0,0.03473476693034172,-0.012875238433480263,0.074293352663517,3.8617165088653564,358.23370361328125,8.467555046081543,0.06739966785832126,6.252357619665265,0.1477867151479831,88.23370361328124,351.53244495391846,1.5399686392805751,6.135398592031603,
1620560294.111,0.4869999885559082,0.5,0.032889530062675476,0.01503575686365366,-0.01969863660633564,3.7362070083618164,1.7960450649261475,357.7996520996094,0.06520911383200101,0.031346899897156597,6.244781991628426,91.79604506492615,2.200347900390592,1.6021432266920532,0.038403315551160055,
1620560294.614,0.9900000095367432,1.0,0.03067057766020298,0.03907310217618942,-0.21954664587974548,2.451993942260742,5.141053676605225,334.7134094238281,0.042795367531405684,0.08972831367852094,5.841851045021617,95.14105367660522,25.28659057617189,1.6605246404734175,0.44133426215796945,
1620560295.115,1.4909999370574951,1.5,0.04775620996952057,0.05937136709690094,-0.23609116673469543,3.733264923095703,7.907856464385986,332.86505126953125,0.06515776475723292,0.13801813207865318,5.809591109473051,97.90785646438599,27.134948730468746,1.7088144588735497,0.473594197706535,
1620560295.617,1.9930000305175781,2.0,0.04661210998892784,0.052728354930877686,-0.15799161791801453,4.340994358062744,6.81108283996582,342.0321960449219,0.07576464435869254,0.11887582118348959,5.969587968810614,96.81108283996582,17.96780395507812,1.689672147978386,0.3135973383689725,
1620560296.118,2.49399995803833,2.5,0.004865551367402077,0.07729516178369522,-0.14997920393943787,359.21173095703125,8.849039077758789,342.63519287109375,6.269427416988237,0.1544448675445334,5.980112248806389,98.84903907775879,17.364807128906243,1.72524119433943,0.3030730583731973,
1620560296.606,2.9819998741149902,3.0,0.043469447642564774,0.11101757735013962,-0.19960732758045197,2.3714871406555176,13.49167537689209,337.0848388671875,0.04139025877314466,0.23547415693701385,5.883240296786974,103.49167537689209,22.915161132812507,1.8062704837319103,0.3999450103926119,
1620560297.107,3.4830000400543213,3.5,0.05646597594022751,0.13114312291145325,-0.26329657435417175,2.3096423149108887,16.258968353271484,329.47454833984375,0.04031086293857873,0.283772530742148,5.750415670051491,106.25896835327148,30.52545166015622,1.8545688575370445,0.5327696371280952,
1620560297.609,3.984999895095825,4.0,0.03016960807144642,0.10525485128164291,-0.24158072471618652,0.4298763573169708,12.564985275268555,331.9150085449219,0.007502757811660758,0.2193003635180423,5.793009735894,102.56498527526855,28.08499145507814,1.790096690312939,0.49017557128558664,
1620560298.11,4.485999822616577,4.5,0.01394899282604456,0.09008536487817764,-0.19307579100131989,359.5611572265625,10.451458930969238,337.60089111328125,6.2755260558845185,0.18241236998237995,5.892247107593622,100.45145893096924,22.399108886718764,1.7532086967772764,0.390938199585964,
1620560298.611,4.986999988555908,5.0,0.028466373682022095,0.06909052282571793,-0.26960453391075134,1.0083938837051392,8.511763572692871,328.70361328125,0.017599793427627474,0.1485582994948063,5.736960314959974,98.51176357269287,31.29638671874999,1.7193546262897028,0.5462249922196118,
