timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth,subtitle
1620560924.787,0.0,0.0,-0.029633931815624237,-0.010119583457708359,-0.7426849007606506,358.5872802734375,356.70050048828125,264.05706787109375,6.2585286965431965,6.225598177032149,4.60866524751272,86.70050048828124,95.94293212890624,1.513209196647459,1.6745200596668663,
1620560925.274,0.4869999885559082,0.5,-0.013850666582584381,-0.021722350269556046,-0.7445176839828491,0.7954473495483398,357.1565856933594,263.70245361328125,0.01388317527588076,6.233558365530396,4.602476061139376,87.15658569335938,96.29754638671874,1.521169385145706,1.6807092460402107,
1620560925.776,0.9890000820159912,1.0,0.032540563493967056,-0.035139523446559906,-0.7562607526779175,5.486790180206299,0.1925237625837326,261.58563232421875,0.09576255401069292,0.0033601735454139993,4.565530559968924,90.19252376258373,98.41436767578124,1.5741565003403106,1.7176547472106618,
1620560926.277,1.4900000095367432,1.5,0.02262527495622635,-0.046571556478738785,-0.7524794340133667,5.729694843292236,358.44677734375,262.1350402832031,0.10000204014999006,6.256076457811452,4.575119537789863,88.44677734375003,97.86495971679689,1.5436874774267624,1.708065769389723,
1620560926.779,1.9920001029968262,2.0,-0.02734500542283058,-0.04511209949851036,-0.7679112553596497,1.9795562028884888,354.2841796875,259.37603759765625,0.034549773468681017,6.18342542327409,4.526965856855705,84.28417968750001,100.62396240234372,1.4710364428894005,1.756219450323881,
1620560927.267,2.4800000190734863,2.5,-0.07642243057489395,0.03272337466478348,-0.8339622616767883,352.0363464355469,354.7348937988281,246.7469024658203,6.144193331991697,6.191291868501966,4.306545867125879,84.73489379882812,113.25309753417969,1.4789028881172763,1.9766394400537068,
1620560927.768,2.9809999465942383,3.0,-0.06291871517896652,0.057571474462747574,-0.9301391243934631,351.2290954589844,355.6458435058594,222.34690856933594,6.130104144560741,6.207190940209739,3.880685636165707,85.64584350585938,137.65309143066403,1.4948019598250495,2.4024996710138793,
1620560928.27,3.4830000400543213,3.5,0.0025537151377648115,-0.0035615991801023483,-0.9747226238250732,0.4631877839565277,0.19407157599925995,205.81576538085938,0.008084151885057577,0.0033871879857214904,3.5921627584081572,90.19407157599926,154.18423461914062,1.574183514780618,2.691022548771429,
1620560928.763,3.9760000705718994,4.0,-0.005535570904612541,-0.04615167900919914,-0.9886881113052368,5.146725654602051,358.6185607910156,196.3525390625,0.08982730836966624,6.259074644566663,3.426998301291405,88.61856079101564,163.6474609375,1.5466856641819735,2.8561870058881813,<Scene>
1620560929.269,4.482000112533569,4.5,-0.009417008608579636,-0.023852461948990822,-0.9982795715332031,2.6732676029205322,358.7785339355469,186.01837158203125,0.04665732145785967,6.261866702653502,3.2466330533046985,88.77853393554688,173.98162841796875,1.5494777222688123,3.0365522538748877,<Scene>
1620560929.772,4.985000133514404,5.0,0.0009181087370961905,0.02193022333085537,-0.9989016652107239,357.4932861328125,0.2091187685728073,184.74143981933594,6.2394348967917646,0.003649811039311531,3.2243463897223705,90.20911876857281,175.25856018066406,1.574446137834208,3.0588389174572157,<Scene>
1620560930.273,5.486000061035156,5.5,0.03743790462613106,0.029257308691740036,-0.9939457774162292,357.0820007324219,4.601171493530273,191.2664031982422,6.232256612389565,0.08030559201100824,3.3382284842563386,94.60117149353027,168.7335968017578,1.6511019188059048,2.9449568229232477,<Scene>
1620560930.774,5.986999988555908,6.0,0.020665869116783142,0.0021062109153717756,-0.9680559635162354,0.35839131474494934,2.3534560203552246,208.95364379882812,0.006255108452850667,0.04107555635608136,3.6469290683289826,92.35345602035522,151.04635620117188,1.611871883150978,2.6362562388506037,<Scene>
1620560931.275,6.488000154495239,6.5,0.010324890725314617,-0.0034683560952544212,-0.9594922661781311,0.7145612835884094,1.023383378982544,212.71075439453125,0.012471447105894666,0.017861409473430328,3.7125030185855676,91.02338337898254,147.28924560546875,1.588657736268327,2.5706822885940186,<Scene>
1620560931.777,6.990000009536743,7.0,0.015004456974565983,-0.00836391095072031,-0.9629756212234497,1.386080026626587,1.3980060815811157,211.2360076904297,0.024191660160764614,0.024399809086494924,3.686763832966061,91.39800608158112,148.7639923095703,1.5951961358813915,2.596421474213525,<Scene>
1620560932.279,7.492000102996826,7.5,0.02321791462600231,-0.015993401408195496,-0.9524757862091064,2.5549514293670654,1.978655457496643,215.3712921142578,0.04459231467099063,0.03453405249587114,3.7589381616682984,91.97865545749664,144.6287078857422,1.6053303792907676,2.524247145511288,<Scene>
1620560932.767,7.980000019073486,8.0,0.04222561791539192,0.016019098460674286,-0.8121567964553833,1.3289616107940674,5.003920555114746,251.2805938720703,0.02319475574096389,0.0873348891949747,4.385673709434314,95.00392055511475,108.71940612792969,1.6581312159898713,1.8975115977452726,<Scene>
1620560933.269,8.48200011253357,8.5,0.02413574792444706,0.02664819173514843,-0.804253339767456,359.18267822265625,4.039135456085205,252.7943572998047,6.2689203511166856,0.07049621264272966,4.412093865344554,94.0391354560852,107.20564270019531,1.6412925394376263,1.8710914418350324,<Scene>
1620560933.763,8.9760000705719,9.0,0.024510858580470085,0.02669462561607361,-0.8000829219818115,359.2324523925781,4.08237361907959,253.59608459472656,6.26978907426427,0.07125086094949565,4.426086646344048,94.08237361907959,106.40391540527344,1.6420471877443923,1.857098660835538,<Info>
1620560934.269,9.48200011253357,9.5,0.021785534918308258,0.03292729705572128,-0.8154992461204529,358.3597717285156,4.218331336975098,250.53997802734375,6.254557923357889,0.07362377077026987,4.3727475244513965,94.2183313369751,109.46002197265624,1.6444200975651664,1.9104377827281898,<Info>
1620560934.771,9.983999967575073,10.0,-0.0031926576048135757,0.010197654366493225,-0.692611813545227,358.9266662597656,0.5894231200218201,272.31378173828125,6.264452099439751,0.01028737413175847,4.7527720898902155,90.58942312002182,87.68621826171874,1.581083700926655,1.5304132172893707,<Info>
1620560935.272,10.485000133514404,10.5,-0.002610761672258377,-0.04611089453101158,-0.37227922677993774,1.6965141296386719,354.98419189453125,316.1640625,0.02960975736880074,6.195642941090938,5.518103867106134,84.98419189453128,43.8359375,1.4832539607062483,0.7650814400734518,<Info>
1620560935.773,10.986000061035156,11.0,0.011479017324745655,-0.07120067626237869,-0.21780137717723846,3.086500883102417,352.3221740722656,334.56622314453125,0.05386960277584979,6.149181965345633,5.839282159834127,82.32217407226562,25.433776855468718,1.4367929849609435,0.4439031473454591,<Info>
1620560936.275,11.48800015449524,11.5,-0.0018998903688043356,-0.06746774911880493,-0.11100659519433975,0.6482304930686951,352.2868347167969,347.18035888671875,0.01131375641587501,6.148565177237171,6.0594403608287974,82.2868347167969,12.819641113281227,1.4361761968524815,0.2237449463507888,<Info>
1620560936.777,11.990000009536743,12.0,0.004749636631458998,-0.06603747606277466,-0.04495673626661301,0.8904609084129333,352.45965576171875,354.7765808105469,0.015541474712105362,6.151581473487795,6.192019444111776,82.45965576171876,5.223419189453112,1.4391924931031053,0.09116586306781027,<Info>
1620560937.278,12.491000175476074,12.5,0.011904257349669933,-0.07396331429481506,0.05059865862131119,0.9401587843894958,351.45849609375,5.74680757522583,0.01640886627914417,6.134107940943567,0.10030071366624245,81.45849609375001,354.25319242477417,1.4217189605588771,6.182884593513344,<Info>
1620560937.767,12.980000019073486,13.0,0.008783391676843166,-0.0729379653930664,-0.07820083945989609,1.6718778610229492,351.74029541015625,350.8846130371094,0.029179773366050637,6.139026266844725,6.124091792083779,81.74029541015626,9.115386962890607,1.4266372864600356,0.15909351509580727,<Info>
1620560938.268,13.480999946594238,13.5,-0.006753379944711924,-0.05382072553038597,-0.08590324968099594,359.7585144042969,353.7858581542969,350.1426086425781,6.278970588438427,6.1747280717861095,6.1111413723349415,83.78585815429689,9.857391357421866,1.4623390914014198,0.17204393484464475,<Info>
1620560938.769,13.98200011253357,14.0,0.007385470904409885,-0.032643843442201614,0.022494493052363396,0.7631435990333557,356.2406005859375,2.5542964935302734,0.013319368468651473,6.21757140950665,0.04458088388424931,86.24060058593751,357.4457035064697,1.5051824291219607,6.238604423295337,<Info>
1620560939.271,14.483999967575073,14.5,0.031094729900360107,-0.034555867314338684,0.2765587568283081,2.333890199661255,355.20806884765625,32.047882080078125,0.04073406836411674,6.199550331042302,0.5593410605882523,85.20806884765628,327.9521179199219,1.4871613506576127,5.723844246591334,<Info>
1620560939.772,14.985000133514404,15.0,0.03822718560695648,-0.022494247183203697,0.36344724893569946,3.1487104892730713,356.0060119628906,42.55833435058594,0.05495536522989669,6.213477065646762,0.7427830585823274,86.00601196289061,317.44166564941406,1.5010880852620723,5.540402248597259,<Info>
