timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth
1620789441.521,0.0,0.0,0.010597639717161655,-0.07109217345714569,0.030405856668949127,0.9729536175727844,351.81353759765625,3.4242031574249268,0.016981244095834847,6.140304584167963,0.05976361935425069,81.81353759765626,356.5757968425751,1.4279156037832736,6.2234216878253354
1620789441.953,0.43200016021728516,0.5,0.011086682789027691,-0.043657947331666946,0.1267736852169037,0.6271826028823853,354.874755859375,14.553200721740723,0.0109464014315257,6.193732921957133,0.2540012692979907,84.874755859375,345.4467992782593,1.481343941572443,6.0291840378815955
1620789442.453,0.9320001602172852,1.0,-0.01304114144295454,0.019138939678668976,-0.12402940541505814,358.24420166015625,1.9906840324401855,345.71624755859375,6.252540845148262,0.03474399073295885,6.033886797537269,91.99068403244019,14.283752441406238,1.6055403175278553,0.24929850964231726
1620789442.953,1.4320001602172852,1.5,-0.011114660650491714,0.023860301822423935,-0.22823412716388702,358.13446044921875,2.3710379600524902,333.5658264160156,6.250625499692277,0.04138241909268574,5.821821943095349,92.37103796005249,26.434173583984364,1.6121787458875823,0.46136336408423695
1620789443.453,1.9320001602172852,2.0,-0.00947127491235733,0.022510098293423653,-0.22863483428955078,358.35247802734375,2.2627973556518555,333.5260009765625,6.2544306242577825,0.039493264161546,5.821126858050839,92.26279735565186,26.473999023437475,1.6102895909564425,0.4620584491287474
1620789443.94,2.4190001487731934,2.5,-0.008287972770631313,0.026052402332425117,-0.23580580949783325,358.3714599609375,2.6770718097686768,332.67327880859375,6.254761921497389,0.046723717392786704,5.8062440486150395,92.67707180976868,27.326721191406254,1.6175200441876834,0.4769412585645467
1620789444.44,2.9190001487731934,3.0,0.009201119653880596,0.025518083944916725,-0.07362972944974899,0.8369870185852051,2.9941365718841553,351.5737609863281,0.0146081792707628,0.05225754143375439,6.136119692831013,92.99413657188416,8.426239013671854,1.623053868228651,0.14706561434857335
1620789444.941,3.4200000762939453,3.5,0.03779434412717819,0.047572363168001175,0.10444608330726624,4.892840385437012,4.965314865112305,12.225054740905762,0.08539617450042426,0.08666109279442784,0.21336745646534785,94.9653148651123,347.77494525909424,1.6574574195893244,6.069817850714238
1620789445.441,3.9200000762939453,4.0,0.03535829484462738,0.047318022698163986,0.110535629093647,4.641448497772217,4.93773889541626,12.914912223815918,0.08100855834786988,0.08617980132880168,0.22540774091165058,94.93773889541626,347.0850877761841,1.6569761281236983,6.057777566267935
1620789445.941,4.420000076293945,4.5,0.033815089613199234,0.04777393490076065,0.11131266504526138,4.47514009475708,5.006062984466553,12.999749183654785,0.07810592914152208,0.0873722816411551,0.22688842518822103,95.00606298446655,347.0002508163452,1.6581686084360516,6.056296881991365
1620789446.441,4.920000076293945,5.0,0.03468404337763786,0.04723324626684189,0.11417488753795624,4.581351280212402,4.92003059387207,13.331670761108398,0.07995966403016376,0.08587073316191958,0.23268154957319995,94.92003059387207,346.6683292388916,1.656667059956816,6.0505037576063865
1620789446.941,5.420000076293945,5.5,0.01585201732814312,0.058096688240766525,-0.003096543485298753,1.8050862550735474,6.665928840637207,359.7496337890625,0.0315046984335276,0.11634240597276765,6.278815592462984,96.6659288406372,0.25036621093749745,1.6871387327676641,0.004369714716601969
1620789447.441,5.920000076293945,6.0,-0.023100122809410095,0.04944070801138878,-0.3410404920578003,355.5660705566406,4.4184699058532715,319.8862609863281,6.205798639591846,0.07711684775742346,5.58306848610531,94.41846990585327,40.113739013671854,1.6479131745523201,0.7001168210742765
1620789447.941,6.420000076293945,6.5,-0.03182828426361084,0.061353035271167755,-0.4641522765159607,353.48175048828125,4.520157814025879,304.2877197265625,6.169420391733581,0.07889163656450111,5.3108225826142155,94.52015781402588,55.71228027343748,1.6496879633593977,0.9723627245653708
1620789448.441,6.920000076293945,7.0,-0.01022610254585743,0.07579384744167328,-0.45664235949516296,354.9491271972656,7.181995391845703,305.16864013671875,6.195030946672437,0.12534946645076783,5.326197544219461,97.1819953918457,54.83135986328122,1.6961457932456643,0.9569877629601251
