timestamps,playback_time,rounded_playback_time,quat_x,quat_y,quat_z,deg_roll,deg_pitch,deg_yaw,rad_roll,rad_pitch,rad_yaw,deg_inclination,deg_azimuth,rad_inclination,rad_azimuth,subtitle
1623258242.194,0.0,0.0,-0.02098783291876316,-0.06594526767730713,-0.06936386972665787,358.1133117675781,352.2895202636719,352.1531066894531,6.2502563855651925,6.148612048872357,6.146231182857825,82.2895202636719,7.846893310546891,1.4362230684876671,0.13695412432176113,
1623258242.677,0.4830000400543213,0.5,-0.020963337272405624,-0.06565464287996292,-0.06934729963541031,358.11376953125,352.3230285644531,352.1545715332031,6.250264375048463,6.149196879047738,6.14625674920429,82.32302856445312,7.84542846679689,1.436807898663048,0.13692855797529635,
1623258243.165,0.9709999561309814,1.0,-0.020710496231913567,-0.06567201018333435,-0.0697227418422699,358.14593505859375,352.32232666015625,352.1092529296875,6.2508257694062515,6.149184628506723,6.145465790360537,82.32232666015624,7.890747070312492,1.4367956481220334,0.13771951681904948,
1623258243.667,1.4730000495910645,1.5,-0.020872214809060097,-0.06561902910470963,-0.06964320689439774,358.12628173828125,352.3272705078125,352.11962890625,6.250482754257849,6.149270914926042,6.145646885314662,82.32727050781251,7.880371093750014,1.4368819345413524,0.1375384218649245,
1623258244.169,1.9749999046325684,2.0,-0.02136886864900589,-0.0643000602722168,-0.06916841119527817,358.05535888671875,352.47540283203125,352.1771240234375,6.249244916983181,6.151856311712291,6.146650364413404,82.47540283203126,7.822875976562513,1.4394673313276014,0.1365349427661826,
1623258244.671,2.4769999980926514,2.5,-0.005608024541288614,-0.046828147023916245,-0.07557598501443863,359.7644348144531,354.5986633300781,351.3327941894531,6.279073919088722,6.188914198280743,6.131914028837559,84.59866333007812,8.667205810546893,1.4765252178960537,0.15127127834202714,
1623258245.172,2.9779999256134033,3.0,-0.01689307950437069,-0.040080491453409195,-0.17444370687007904,358.89288330078125,355.138427734375,339.9351806640625,6.263862475574407,6.19833486432079,5.932988145949655,85.13842773437503,20.064819335937482,1.4859458839361004,0.3501971612299313,
1623258245.674,3.4800000190734863,3.5,-0.011475784704089165,-0.16476954519748688,-0.22538813948631287,3.1624608039855957,341.2411804199219,333.0567626953125,0.055195353494815656,5.955782141719643,5.812937105066627,71.2411804199219,26.943237304687475,1.2433931613349536,0.47024820211295904,
1623258246.175,3.9809999465942383,4.0,-0.007870379835367203,-0.17704857885837555,-0.2973179519176483,5.51642370223999,340.3125305175781,323.8745422363281,0.09627975653914313,5.93957414332542,5.652677125413365,70.31253051757811,36.12545776367186,1.2271851629407307,0.6305081817662215,
1623258246.663,4.4690001010894775,4.5,0.00544616999104619,-0.11226067692041397,-0.3584606647491455,5.30892276763916,348.218994140625,317.1597900390625,0.09265818202939322,6.0775679657367485,5.535482591115556,78.218994140625,42.84020996093749,1.3651789853520588,0.7477027160640306,
1623258247.165,4.9709999561309814,5.0,0.010911582969129086,-0.10533520579338074,-0.17009848356246948,3.3495895862579346,348.3059387207031,339.9579162597656,0.05846136687071557,6.079085434925876,5.933384956952077,78.30593872070314,20.04208374023435,1.3666964545411862,0.3498003502275093,
1623258247.665,5.4709999561309814,5.5,0.05700628086924553,-0.03804440796375275,-0.18063393235206604,7.226536750793457,356.9010314941406,338.9412841796875,0.12612685981771876,6.229098103336731,5.915641379873315,86.90103149414061,21.058715820312475,1.516709122952041,0.3675439273062713,
1623258248.167,5.9730000495910645,6.0,0.05951014906167984,-0.044195666909217834,-0.2172497808933258,7.7754082679748535,356.5502014160156,334.60003662109375,0.13570647496295077,6.222974963358421,5.839872316331689,86.55020141601565,25.399963378906225,1.5105859829737316,0.44331299084789766,
1623258248.668,6.473999977111816,6.5,0.001227345084771514,-0.03408404812216759,-0.22669808566570282,1.02459716796875,356.2274475097656,333.7452392578125,0.01788259408766407,6.217341845020686,5.824953287905064,86.22744750976565,26.25476074218751,1.504952864635996,0.4582320192745222,
1623258249.169,6.974999904632568,7.0,0.018805352970957756,-0.0466914176940918,-0.23811431229114532,3.3773744106292725,355.318359375,332.27569580078125,0.05894630353808378,6.201475263878211,5.7993049160787296,85.318359375,27.724304199218725,1.4890862834935215,0.4838803911008567,
1623258249.671,7.476999998092651,7.5,0.04216933995485306,-0.09215914458036423,-0.16138221323490143,6.554495334625244,350.3674011230469,340.77587890625,0.114397524395818,6.115064741252846,5.947661098291555,80.36740112304688,19.22412109374999,1.4026757608681564,0.3355242088880308,
